current_mA,current_density,peak_index,amp_mean,amp_std,fwhm_mean,fwhm_std,pos_mean,pos_std,species
50.0,0.05,1,855.9006540859348,418.5908154028253,26.135205779769656,0.8896806947551231,3057.607494401248,0.08136853233406059,0-HB
50.0,0.05,2,355.2514918089644,101.04899727461913,198.86377047277,47.436185377560484,3226.887257048464,0.1761497265360232,4-HB water
50.0,0.05,3,572.4420777706044,269.8566189671489,215.19902967009318,5.443731278577858,3430.53105184893,5.025337164880734,3-HB water
100.0,0.1,1,2108.1329871329735,265.5544085794053,26.45619895849144,0.04337676097999063,3057.4127543809445,0.1462873388922592,0-HB
100.0,0.1,2,513.8893941865447,71.59664658115125,131.5682094735159,2.241532457632431,3220.302739689996,0.4822766093331026,4-HB water
100.0,0.1,3,1651.604791628461,318.08727826994874,251.78606620876178,4.494266306259994,3430.1585633213263,0.03404450902493798,3-HB water
150.0,0.15,1,3311.6170075693676,733.404876020546,25.504944032411885,0.26066331137442755,3057.3077003578633,0.07012328898666735,0-HB
150.0,0.15,2,458.1101616000586,107.10626687388284,105.2775329027687,3.886417321140536,3221.8029861438094,2.297107553293349,4-HB water
150.0,0.15,3,1388.479828804634,340.96075406001455,271.3381219425659,6.105396942382151,3422.0788287655346,1.5870410514518687,3-HB water
200.0,0.2,1,2227.41611170122,179.63683786577093,25.751885511981808,0.48338562006585795,3057.3215030027077,0.11567747496259345,0-HB
200.0,0.2,2,346.3507610473032,31.571989346587024,111.67810831427127,0.1158558758782898,3225.9033828482343,1.9027264530159032,4-HB water
200.0,0.2,3,1076.2096191895735,133.44681925415983,279.03702068106134,1.3618584131278055,3413.1762301048516,1.455391530263865,3-HB water
300.0,0.3,1,62.32698897206023,17.9816794863229,18.304742605375285,13.385740726040995,3095.987494486937,53.305585086688,0-HB
300.0,0.3,2,312.00963854095727,17.042303779200175,263.3780328205705,28.790091676514074,3231.4342234532464,4.493519225958625,4-HB water
300.0,0.3,3,510.8467725260801,24.37296004690173,224.30830785566863,2.505056846345602,3463.008498317266,3.0871360707379156,3-HB water
400.0,0.4,1,69.86289141476814,3.3070675465674446,49.28115859447032,43.44300205889784,3058.418051264887,3.8519546007643086,0-HB
400.0,0.4,2,415.4082296260025,39.94215722641676,279.99999999999676,4.50176909753812e-12,3230.348466089711,5.802269207235266,4-HB water
400.0,0.4,3,801.4828259539165,132.1604350841132,217.0252271764123,6.754778599608015,3472.1024971327124,0.06618983230085108,3-HB water
500.0,0.5,1,82.47981296255779,7.603731237717083,39.10090539109184,7.786970031768965,3061.354276442414,1.3589397952575468,0-HB
500.0,0.5,2,253.6955766825175,21.934442207436913,259.832971451925,18.835517396738915,3223.441206815806,11.224617913539662,4-HB water
500.0,0.5,3,283.88997907151054,30.143891950414623,222.75942298682108,16.67965392080933,3451.4341960296515,4.165946853752409,3-HB water
750.0,0.75,1,89.82156095266029,13.313301100339778,29.595990246218307,3.395123916778621,3057.770254021294,2.6594845433885843,0-HB
750.0,0.75,2,282.9704304345728,51.32268021343975,249.45814369009736,43.19270741336433,3197.598073112137,12.620319134799749,4-HB water
750.0,0.75,3,397.93229669674685,29.951288323448285,252.9339238648251,10.172794232581607,3435.5016981724502,4.993582207417077,3-HB water
1000.0,1.0,1,89.81162526377628,13.395313628347184,29.59510822419813,3.3639623058521573,3057.7748600448294,2.6776143452901273,0-HB
1000.0,1.0,2,282.43667489663784,51.98458690129652,249.04530969261282,43.776542851757576,3197.2513144700833,12.464770121289865,4-HB water
1000.0,1.0,3,398.5954448007499,29.81395443581795,253.67411524713378,9.809064264707576,3435.3302832650907,5.16798495666048,3-HB water
