3750.169922	2353.0271	3750.169922	1648.527954	3750.169922	1313.890869	3750.169922	1743.635376
3749.5	2282.577148	3749.5	1652.050537	3749.5	1380.818359	3749.5	1726.022949
3748.830078	2479.374756	3748.830078	1662.308105	3748.830078	1348.86438	3748.830078	1591.871338
3748.160156	2464.828125	3748.160156	1707.773804	3748.160156	1457.769775	3748.160156	1795.803345
3747.489258	2386.91748	3747.489258	1756.743042	3747.489258	1425.813477	3747.489258	1834.19458
3746.819336	2513.188232	3746.819336	1671.938843	3746.819336	1436.107544	3746.819336	1724.736938
3746.148438	2456.412598	3746.148438	1727.935059	3746.148438	1344.340454	3746.148438	1689.223633
3745.477539	2396.139893	3745.477539	1752.243164	3745.477539	1319.460205	3745.477539	1780.391724
3744.806641	2413.283203	3744.806641	1642.861938	3744.806641	1414.19812	3744.806641	1671.005127
3744.135742	2528.90332	3744.135742	1582.762939	3744.135742	1378.762329	3744.135742	1702.349487
3743.464844	2510.849854	3743.464844	1832.146729	3743.464844	1382.022339	3743.464844	1751.265015
3742.793945	2376.776855	3742.793945	1673.588379	3742.793945	1392.31311	3742.793945	1856.417358
3742.12207	2400.94165	3742.12207	1796.312134	3742.12207	1486.966797	3742.12207	1771.7052
3741.451172	2337.231689	3741.451172	1683.509766	3741.451172	1405.853638	3741.451172	1669.451172
3740.779297	2347.339111	3740.779297	1721.850464	3740.779297	1384.508301	3740.779297	1662.112793
3740.107422	2410.142578	3740.107422	1644.237183	3740.107422	1384.250977	3740.107422	1686.397095
3739.435547	2342.953613	3739.435547	1780.925781	3739.435547	1380.480957	3739.435547	1696.621582
3738.763672	2398.710449	3738.763672	1689.282227	3738.763672	1418.856567	3738.763672	1654.161987
3738.091797	2254.298584	3738.091797	1710.036499	3738.091797	1478.286133	3738.091797	1646.831787
3737.419922	2453.990479	3737.419922	1621.950806	3737.419922	1327.050659	3737.419922	1600.886475
3736.74707	2527.24585	3736.74707	1649.72998	3736.74707	1382.965088	3736.74707	1653.240112
3736.074219	2530.285889	3736.074219	1579.235352	3736.074219	1316.029419	3736.074219	1803.837646
3735.402344	2354.37793	3735.402344	1694.731079	3735.402344	1417.539062	3735.402344	1659.643555
3734.729492	2511.805664	3734.729492	1725.98938	3734.729492	1371.67041	3734.729492	1733.005615
3734.056641	2406.115723	3734.056641	1634.475098	3734.056641	1374.923218	3734.056641	1732.683838
3733.383789	2398.655273	3733.383789	1658.719238	3733.383789	1392.202026	3733.383789	1665.73291
3732.709961	2419.24707	3732.709961	1570.757568	3732.709961	1437.523682	3732.709961	1718.015991
3732.037109	2415.292725	3732.037109	1623.048584	3732.037109	1458.289917	3732.037109	1885.961426
3731.364258	2239.601807	3731.364258	1622.747437	3731.364258	1486.058105	3731.364258	1762.94165
3730.69043	2463.455322	3730.69043	1766.118774	3730.69043	1422.706787	3730.69043	1755.606201
3730.016602	2371.906006	3730.016602	1692.216553	3730.016602	1383.903809	3730.016602	1762.287598
3729.342773	2304.910889	3729.342773	1709.417236	3729.342773	1338.109375	3729.342773	1775.972412
3728.668945	2385.0354	3728.668945	1653.064087	3728.668945	1428.9198	3728.668945	1810.665527
3727.995117	2458.126709	3727.995117	1733.294556	3727.995117	1386.63562	3727.995117	1747.301025
3727.321289	2310.630859	3727.321289	1690.961792	3727.321289	1386.37854	3727.321289	1792.489502
3726.646484	2383.709229	3726.646484	1718.650757	3726.646484	1340.617676	3726.646484	1753.653809
3725.972656	2358.769775	3725.972656	1704.333618	3725.972656	1368.366455	3725.972656	1693.834595
3725.297852	2456.304932	3725.297852	1773.998047	3725.297852	1382.108887	3725.297852	1627.039551
3724.623047	2445.354736	3724.623047	1689.708618	3724.623047	1402.843018	3724.623047	1703.702148
3723.948242	2357.458984	3723.948242	1703.386475	3723.948242	1392.089966	3723.948242	1661.41394
3723.273438	2423.466553	3723.273438	1776.509277	3723.273438	1496.744141	3723.273438	1717.059204
3722.598633	2468.471191	3722.598633	1839.115845	3722.598633	1423.042114	3722.598633	1674.78418
3721.923828	2495.980225	3721.923828	1821.296387	3721.923828	1447.249023	3721.923828	1747.885254
3721.248047	2443.091064	3721.248047	1740.571411	3721.248047	1324.651733	3721.248047	1716.105469
3720.573242	2358.771484	3720.573242	1680.843018	3720.573242	1397.790527	3720.573242	1747.238037
3719.897461	2375.803955	3719.897461	1753.902344	3719.897461	1338.136597	3719.897461	1715.470215
3719.22168	2483.652832	3719.22168	1732.618652	3719.22168	1369.327637	3719.22168	1613.850464
3718.545898	2423.820068	3718.545898	1693.880127	3718.545898	1522.74585	3718.545898	1637.999512
3717.870117	2343.058105	3717.870117	1655.155884	3717.870117	1428.182983	3717.870117	1752.928833
3717.194336	2353.098389	3717.194336	1707.218262	3717.194336	1445.375	3717.194336	1623.428467
3716.518555	2405.022217	3716.518555	1710.393066	3716.518555	1417.182861	3716.518555	1720.864868
3715.841797	2442.966797	3715.841797	1814.775269	3715.841797	1382.02124	3715.841797	1797.325562
3715.166016	2435.536377	3715.166016	1699.292603	3715.166016	1416.658691	3715.166016	1762.100098
3714.489258	2382.756104	3714.489258	1692.000977	3714.489258	1371.044067	3714.489258	1695.489624
3713.8125	2605.548584	3713.8125	1733.544312	3713.8125	1367.302612	3713.8125	1737.032349
3713.135742	2465.572021	3713.135742	1646.039551	3713.135742	1401.923584	3713.135742	1747.17334
3712.458984	2440.709229	3712.458984	1642.248535	3712.458984	1405.151123	3712.458984	1722.443359
3711.782227	2527.410156	3711.782227	1715.152832	3711.782227	1397.919189	3711.782227	1680.291992
3711.105469	2422.379883	3711.105469	1679.981445	3711.105469	1502.223999	3711.105469	1746.204712
3710.427734	2463.749756	3710.427734	1752.851685	3710.427734	1498.46167	3710.427734	1839.971558
3709.750977	2512.072754	3709.750977	1766.464355	3709.750977	1383.207764	3709.750977	1846.599854
3709.073242	2483.740479	3709.073242	1679.050415	3709.073242	1456.105957	3709.073242	1619.830811
3708.395508	2361.381348	3708.395508	1751.880371	3708.395508	1407.076904	3708.395508	1696.154541
3707.717773	2489.787354	3707.717773	1748.074585	3707.717773	1385.923584	3707.717773	1699.323486
3707.040039	2381.398682	3707.040039	1775.60437	3707.040039	1441.372925	3707.040039	1793.012207
3706.362305	2367.035156	3706.362305	1674.329346	3706.362305	1420.221191	3706.362305	1740.467041
3705.683594	2554.533936	3705.683594	1788.869751	3705.683594	1419.958862	3705.683594	1736.665405
3705.005859	2498.387939	3705.005859	1732.865112	3705.005859	1451.01355	3705.005859	1673.71106
3704.327148	2376.161377	3704.327148	1763.856323	3704.327148	1374.20752	3704.327148	1624.696045
3703.648438	2393.114746	3703.648438	1714.833618	3703.648438	1440.042847	3703.648438	1746.138916
3702.969727	2594.380859	3702.969727	1676.262207	3702.969727	1387.611206	3702.969727	1735.383423
3702.291016	2395.708496	3702.291016	1675.952759	3702.291016	1498.621704	3702.291016	1686.384033
3701.612305	2346.596191	3701.612305	1738.219482	3701.612305	1442.722168	3701.612305	1793.842407
3700.933594	2398.300293	3700.933594	1654.479614	3700.933594	1404.222168	3700.933594	1668.382812
3700.254883	2585.516113	3700.254883	1744.52832	3700.254883	1379.636963	3700.254883	1730.627808
3699.575195	2525.972412	3699.575195	1622.598511	3699.575195	1438.449219	3699.575195	1796.324219
3698.895508	2619.301025	3698.895508	1802.940674	3698.895508	1396.497437	3698.895508	1709.146118
3698.216797	2597.978516	3698.216797	1740.089966	3698.216797	1347.614502	3698.216797	1719.250488
3697.537109	2528.047607	3697.537109	1830.056396	3697.537109	1423.763062	3697.537109	1607.810425
3696.857422	2503.277832	3696.857422	1694.312744	3696.857422	1454.748047	3696.857422	1781.111572
3696.176758	2613.898193	3696.176758	1777.31189	3696.176758	1388.524902	3696.176758	1787.72583
3695.49707	2634.240234	3695.49707	1714.512085	3695.49707	1329.267456	3695.49707	1704.100098
3694.817383	2585.174072	3694.817383	1814.826904	3694.817383	1335.962402	3694.817383	1762.776489
3694.136719	2522.248535	3694.136719	1675.716675	3694.136719	1432.859131	3694.136719	1679.186035
3693.456055	2507.908447	3693.456055	1689.282837	3693.456055	1477.688843	3693.456055	1734.376587
3692.776367	2420.743408	3692.776367	1716.716309	3692.776367	1456.607788	3692.776367	1734.056885
3692.095703	2565.931152	3692.095703	1671.322754	3692.095703	1421.664551	3692.095703	1754.542236
3691.415039	2516.922607	3691.415039	1702.216309	3691.415039	1473.405151	3691.415039	1788.887207
3690.733398	2519.925049	3690.733398	1746.963257	3690.733398	1344.884399	3690.733398	1809.354736
3690.052734	2488.270752	3690.052734	1809.021362	3690.052734	1410.482178	3690.052734	1646.140137
3689.37207	2394.259521	3689.37207	1777.503784	3689.37207	1503.775146	3689.37207	1670.091309
3688.69043	2424.99707	3688.69043	1745.997803	3688.69043	1461.926758	3688.69043	1787.569214
3688.008789	2490.359375	3688.008789	1804.558105	3688.008789	1451.266479	3688.008789	1762.994385
3687.327148	2521.067871	3687.327148	1686.483521	3687.327148	1523.72229	3687.327148	1683.020508
3686.645508	2576.001221	3686.645508	1734.646118	3686.645508	1433.420044	3686.645508	1779.65686
3685.963867	2485.521973	3685.963867	1768.943848	3685.963867	1374.306763	3685.963867	1772.40564
3685.282227	2491.986328	3685.282227	1768.618164	3685.282227	1446.736572	3685.282227	1827.456665
3684.600586	2436.160156	3684.600586	1775.213379	3684.600586	1384.182007	3684.600586	1775.213379
3683.917969	2508.36792	3683.917969	1671.091919	3683.917969	1411.605591	3683.917969	1792.185547
3683.236328	2480.232666	3683.236328	1788.396484	3683.236328	1414.804932	3683.236328	1625.814941
3682.553711	2552.405273	3682.553711	1642.80835	3682.553711	1521.759277	3682.553711	1743.106079
3681.871094	2534.645996	3681.871094	1739.327271	3681.871094	1403.910278	3681.871094	1836.148682
3681.188477	2606.781982	3681.188477	1880.755249	3681.188477	1455.510986	3681.188477	1676.776245
3680.505859	2540.626221	3680.505859	1780.166626	3680.505859	1320.434326	3680.505859	1717.947266
3679.823242	2491.774658	3679.823242	1686.5271	3679.823242	1385.855225	3679.823242	1845.50293
3679.139648	2605.343018	3679.139648	1793.332886	3679.139648	1430.519897	3679.139648	1800.243652
3678.457031	2525.404785	3678.457031	1817.185913	3678.457031	1350.797852	3678.457031	1869.006836
3677.773438	2569.843262	3677.773438	1709.774658	3677.773438	1426.539307	3677.773438	1740.861572
3677.089844	2614.265137	3677.089844	1743.994629	3677.089844	1478.078613	3677.089844	1792.343018
3676.40625	2582.70874	3676.40625	1684.97583	3676.40625	1363.863647	3676.40625	1774.749146
3675.722656	2471.763672	3675.722656	1808.944458	3675.722656	1436.108521	3675.722656	1795.135742
3675.039062	2557.597656	3675.039062	1743.032227	3675.039062	1453.102051	3675.039062	1739.580688
3674.355469	2564.029053	3674.355469	1711.65332	3674.355469	1511.500244	3674.355469	1860.042603
3673.671875	2567.007568	3673.671875	1818.297119	3673.671875	1321.456909	3673.671875	1887.302612
3672.987305	2473.39502	3672.987305	1835.210815	3672.987305	1410.904541	3672.987305	1755.869019
3672.302734	2631.594482	3672.302734	1783.138062	3672.302734	1410.64502	3672.302734	1855.567261
3671.619141	2631.110596	3671.619141	1820.74231	3671.619141	1479.353027	3671.619141	1796.603638
3670.93457	2696.133545	3670.93457	1799.720947	3670.93457	1372.20105	3670.93457	1789.377686
3670.25	2626.695557	3670.25	1809.731201	3670.25	1423.655273	3670.25	1813.178345
3669.564453	2602.087158	3669.564453	1816.291382	3669.564453	1447.518799	3669.564453	1764.594238
3668.879883	2639.512939	3668.879883	1657.44873	3668.879883	1340.431519	3668.879883	1760.823975
3668.195312	2577.013916	3668.195312	1767.390503	3668.195312	1367.746704	3668.195312	1867.301514
3667.509766	2562.761719	3667.509766	1808.400391	3667.509766	1453.609497	3667.509766	1832.512451
3666.824219	2534.739014	3666.824219	1808.067871	3666.824219	1356.911865	3666.824219	1808.067871
3666.138672	2554.932861	3666.138672	1773.302368	3666.138672	1535.714355	3666.138672	1738.869385
3665.453125	2478.724365	3665.453125	1793.632446	3665.453125	1404.610474	3665.453125	1779.861694
3664.767578	2629.718262	3664.767578	1817.396973	3664.767578	1397.46814	3664.767578	1824.281006
3664.082031	2625.793457	3664.082031	1861.801147	3664.082031	1507.336182	3664.082031	1710.379272
3663.396484	2670.040771	3663.396484	1806.406494	3663.396484	1476.092163	3663.396484	1823.610352
3662.709961	2669.550049	3662.709961	1702.870117	3662.709961	1489.581421	3662.709961	1912.71875
3662.024414	2596.82959	3662.024414	1819.500488	3662.024414	1344.848145	3662.024414	1881.411621
3661.337891	2730.468506	3661.337891	1746.949585	3661.337891	1427.134033	3661.337891	1850.115845
3660.651367	2619.942627	3660.651367	1846.337524	3660.651367	1457.815918	3660.651367	1839.46106
3659.964844	2595.397949	3659.964844	1815.059692	3659.964844	1502.236938	3659.964844	1794.43396
3659.27832	2708.341309	3659.27832	1780.356323	3659.27832	1412.599243	3659.27832	1876.591797
3658.591797	2532.5896	3658.591797	1687.247681	3658.591797	1484.503052	3658.591797	1810.956177
3657.904297	2652.374268	3657.904297	1728.166138	3657.904297	1398.33728	3657.904297	1807.187622
3657.217773	2569.444824	3657.217773	1789.680054	3657.217773	1501.132812	3657.217773	1779.374878
3656.530273	2603.317139	3656.530273	1782.4823	3656.530273	1480.250244	3656.530273	1923.294922
3655.842773	2585.669678	3655.842773	1850.831177	3655.842773	1479.978149	3655.842773	1864.566528
3655.155273	2667.591064	3655.155273	1802.426392	3655.155273	1421.341919	3655.155273	1829.891968
3654.467773	2728.886963	3654.467773	1709.416016	3654.467773	1448.54126	3654.467773	1778.067261
3653.780273	2670.042725	3653.780273	1791.468262	3653.780273	1348.749023	3653.780273	1825.787476
3653.092773	2648.964355	3653.092773	1876.921509	3653.092773	1448.008911	3653.092773	1828.883301
3652.405273	2672.492188	3652.405273	1811.393921	3652.405273	1361.976074	3652.405273	1763.364502
3651.716797	2637.700684	3651.716797	1838.501465	3651.716797	1358.295776	3651.716797	1756.18042
3651.02832	2654.363037	3651.02832	1793.581299	3651.02832	1412.916748	3651.02832	1927.328247
3650.34082	2647.017822	3650.34082	1779.536621	3650.34082	1477.803955	3650.34082	1899.543945
3649.652344	2649.959717	3649.652344	1799.778564	3649.652344	1395.256836	3649.652344	1902.623047
3648.962891	2769.436035	3648.962891	1727.469971	3648.962891	1456.695923	3648.962891	1919.411011
3648.274414	2823.757324	3648.274414	1919.058472	3648.274414	1391.317383	3648.274414	1802.544189
3647.585938	2771.844727	3647.585938	1791.934204	3647.585938	1521.259644	3647.585938	1908.427002
3646.897461	2764.484131	3646.897461	1863.543213	3646.897461	1469.595703	3646.897461	1863.543213
3646.208008	2613.276123	3646.208008	1822.10083	3646.208008	1558.375732	3646.208008	1856.35083
3645.518555	2729.224854	3645.518555	1879.980469	3645.518555	1506.723877	3645.518555	1917.64856
3644.829102	2783.503174	3644.829102	1735.837769	3644.829102	1499.599487	3644.829102	1896.753784
3644.139648	2711.106445	3644.139648	1899.828369	3644.139648	1471.939087	3644.139648	1848.481689
3643.450195	2861.197754	3643.450195	1878.944458	3643.450195	1355.304199	3643.450195	1807.072266
3642.760742	2761.438232	3642.760742	1810.162109	3642.760742	1437.17981	3642.760742	1902.552246
3642.071289	2723.297363	3642.071289	1833.778198	3642.071289	1443.758179	3642.071289	1816.671997
3641.380859	2757.003174	3641.380859	1888.170898	3641.380859	1440.072388	3641.380859	1871.067871
3640.691406	2660.737549	3640.691406	1877.564087	3640.691406	1443.227783	3640.691406	1894.66394
3640.000977	2776.506348	3640.000977	1870.380493	3640.000977	1425.865967	3640.000977	1812.251709
3639.310547	2700.784668	3639.310547	1736.707031	3639.310547	1463.209839	3639.310547	1757.21936
3638.620117	2751.559814	3638.620117	1818.422119	3638.620117	1374.070801	3638.620117	1849.184814
3637.929688	2798.898682	3637.929688	1753.15625	3637.929688	1459.254883	3637.929688	1835.175293
3637.238281	2907.723145	3637.238281	1879.256958	3637.238281	1366.7323	3637.238281	1828.004517
3636.547852	2780.789307	3636.547852	1885.744141	3636.547852	1318.654419	3636.547852	1974.56543
3635.857422	2770.031738	3635.857422	1868.319824	3635.857422	1407.217163	3635.857422	1844.410767
3635.166016	2875.38623	3635.166016	1871.391602	3635.166016	1335.244751	3635.166016	1915.785889
3634.474609	2850.957764	3634.474609	1881.290771	3634.474609	1444.25769	3634.474609	1908.605347
3633.783203	2679.749512	3633.783203	1904.840942	3633.783203	1416.682861	3633.783203	1921.909424
3633.091797	2679.25708	3633.091797	1873.773438	3633.091797	1471.031616	3633.091797	1802.098999
3632.400391	2709.476807	3632.400391	1958.740234	3632.400391	1371.800659	3632.400391	1859.779419
3631.708984	2746.509033	3631.708984	1883.320435	3631.708984	1576.257324	3631.708984	1838.966919
3631.016602	2916.563721	3631.016602	1848.862671	3631.016602	1449.753906	3631.016602	1869.329712
3630.325195	2721.625977	3630.325195	1868.986328	3630.325195	1422.203125	3630.325195	1991.766479
3629.632812	2809.78418	3629.632812	1885.692627	3629.632812	1350.333252	3629.632812	1855.003174
3628.94043	2874.044922	3628.94043	1950.122925	3628.94043	1425.089844	3628.94043	1916.029907
3628.248047	2870.108154	3628.248047	1878.182373	3628.248047	1441.87146	3628.248047	1884.999756
3627.555664	2627.609131	3627.555664	1908.509888	3627.555664	1557.480347	3627.555664	1789.228027
3626.863281	2913.350098	3626.863281	1891.12207	3626.863281	1468.601074	3626.863281	1826.380981
3626.169922	2865.119629	3626.169922	1829.452148	3626.169922	1471.738037	3626.169922	1747.688965
3625.477539	2793.063721	3625.477539	1941.519897	3625.477539	1471.467651	3625.477539	1835.928467
3624.78418	3020.722168	3624.78418	1777.696777	3624.78418	1440.547363	3624.78418	1907.107666
3624.091797	2853.325928	3624.091797	1896.54248	3624.091797	1372.184204	3624.091797	1842.063721
3623.398438	2937.90918	3623.398438	1875.768188	3623.398438	1450.230957	3623.398438	1807.682251
3622.705078	3032.672119	3622.705078	1912.863892	3622.705078	1429.54248	3622.705078	1759.698608
3622.010742	2804.11084	3622.010742	1919.318481	3622.010742	1524.565063	3622.010742	1875.078857
3621.317383	2779.778564	3621.317383	1939.380371	3621.317383	1452.834106	3621.317383	1813.490723
3620.624023	2799.678467	3620.624023	1973.041992	3620.624023	1432.156372	3620.624023	1833.568359
3619.929688	2782.158203	3619.929688	1938.667725	3619.929688	1462.503662	3619.929688	1884.248901
3619.236328	2795.249023	3619.236328	1917.908081	3619.236328	1401.025146	3619.236328	1846.496704
3618.541992	2770.936035	3618.541992	1883.556519	3618.541992	1295.370117	3618.541992	1846.157349
3617.847656	2909.797852	3617.847656	1828.821533	3617.847656	1397.110962	3617.847656	1930.800415
3617.15332	2851.485596	3617.15332	1828.485474	3617.15332	1464.827637	3617.15332	1801.296143
3616.458984	2884.942139	3616.458984	1875.722046	3616.458984	1495.140747	3616.458984	1811.15918
3615.763672	2918.38623	3615.763672	1943.325806	3615.763672	1610.378418	3615.763672	1929.736084
3615.069336	2853.310547	3615.069336	1902.207031	3615.069336	1497.988037	3615.069336	1895.413452
3614.374023	2947.878906	3614.374023	1905.253662	3614.374023	1480.731812	3614.374023	2003.742676
3613.679688	2869.239502	3613.679688	1864.15686	3613.679688	1463.481934	3613.679688	1881.134521
3612.984375	2800.813721	3612.984375	1870.604004	3612.984375	1483.58252	3612.984375	1907.948242
3612.289062	2858.001953	3612.289062	1853.288696	3612.289062	1476.521118	3612.289062	1815.951294
3611.59375	3030.554199	3611.59375	1971.726685	3611.59375	1459.281372	3611.59375	1937.789917
3610.897461	3013.031738	3610.897461	1889.930908	3610.897461	1394.545044	3610.897461	1967.971191
3610.202148	3012.477783	3610.202148	1831.912231	3610.202148	1455.352417	3610.202148	1913.330566
3609.506836	3049.233887	3609.506836	1974.03125	3609.506836	1417.775024	3609.506836	1980.814941
3608.810547	2889.287598	3608.810547	1810.891602	3608.810547	1481.946899	3608.810547	1987.233032
3608.114258	2905.709229	3608.114258	1922.447144	3608.114258	1437.597168	3608.114258	1898.713135
3607.417969	2942.464355	3607.417969	1966.162842	3607.417969	1501.741577	3607.417969	1894.974121
3606.72168	2847.022461	3606.72168	1843.786011	3606.72168	1460.793701	3606.72168	1945.465332
3606.025391	2944.770996	3606.025391	1992.549316	3606.025391	1463.913818	3606.025391	1880.722534
3605.329102	2944.229492	3605.329102	1870.212524	3605.329102	1477.196899	3605.329102	1897.317017
3604.632812	2957.237793	3604.632812	1890.193237	3604.632812	1531.124268	3604.632812	1920.680298
3603.935547	2787.353027	3603.935547	1944.03479	3603.935547	1541.003174	3603.935547	1984.676636
3603.238281	2827.474854	3603.238281	1923.360107	3603.238281	1479.768188	3603.238281	1950.449707
3602.541016	2975.919922	3602.541016	1933.163086	3602.541016	1442.254761	3602.541016	1885.765015
3601.844727	2934.753174	3601.844727	1922.652588	3601.844727	1428.449707	3601.844727	2003.891479
3601.146484	2880.064209	3601.146484	1905.377319	3601.146484	1431.571289	3601.146484	1851.228027
3600.449219	2869.383301	3600.449219	1888.108398	3600.449219	1444.842773	3600.449219	1911.794312
3599.751953	3000.795654	3599.751953	2039.999756	3599.751953	1478.407837	3599.751953	1968.955078
3599.053711	2885.23999	3599.053711	1911.090942	3599.053711	1515.342896	3599.053711	1890.796265
3598.356445	3003.07373	3598.356445	1792.375	3598.356445	1474.482056	3598.356445	1991.903564
3597.658203	2887.559814	3597.658203	2028.730469	3597.658203	1501.260498	3597.658203	1934.056396
3596.959961	3052.677734	3596.959961	1960.745361	3596.959961	1477.32019	3596.959961	1930.319946
3596.261719	2974.376465	3596.261719	2055.023682	3596.261719	1426.348755	3596.261719	1970.524414
3595.563477	2950.173828	3595.563477	1902.574829	3595.563477	1361.878662	3595.563477	1902.574829
3594.865234	2902.328613	3594.865234	1868.4375	3594.865234	1490.019775	3594.865234	2081.297363
3594.166992	2942.331787	3594.166992	1969.43689	3594.166992	1310.705811	3594.166992	2016.730347
3593.467773	3032.982422	3593.467773	1989.339355	3593.467773	1462.451416	3593.467773	1969.074341
3592.768555	3035.80127	3592.768555	1921.435913	3592.768555	1495.950928	3592.768555	1911.305298
3592.070312	3160.16333	3592.070312	1991.983276	3592.070312	1357.249634	3592.070312	1907.577271
3591.371094	3132.57666	3591.371094	2001.74353	3591.371094	1492.024658	3591.371094	2011.870361
3590.671875	2865.375	3590.671875	1954.125	3590.671875	1488.375	3590.671875	1944
