3750.169922	1581.600586	3750.169922	1578.078125	3750.169922	1563.988037	3750.169922	1662.61792	3750.169922	1687.275391
3749.5	1673.185425	3749.5	1574.555542	3749.5	1623.870483	3749.5	1574.555542	3749.5	1729.54541
3748.830078	1697.526489	3748.830078	1683.439209	3748.830078	1648.220825	3748.830078	1627.089722	3748.830078	1736.266724
3748.160156	1637.350098	3748.160156	1584.532349	3748.160156	1672.562012	3748.160156	1700.731445	3748.160156	1640.871338
3747.489258	1675.770874	3747.489258	1517.347168	3747.489258	1668.729858	3747.489258	1675.770874	3747.489258	1573.675659
3746.819336	1566.342773	3746.819336	1552.263306	3746.819336	1619.140869	3746.819336	1555.783203	3746.819336	1678.978638
3746.148438	1756.088745	3746.148438	1551.974243	3746.148438	1643.473877	3746.148438	1580.12793	3746.148438	1727.935059
3745.477539	1611.500732	3745.477539	1558.722412	3745.477539	1520.018188	3745.477539	1632.612183	3745.477539	1805.021606
3744.806641	1646.379883	3744.806641	1604.164917	3744.806641	1692.112671	3744.806641	1614.71875	3744.806641	1713.220093
3744.135742	1621.452637	3744.135742	1544.07312	3744.135742	1628.487183	3744.135742	1565.176636	3744.135742	1758.625488
3743.464844	1705.549194	3743.464844	1617.634277	3743.464844	1652.800293	3743.464844	1638.733887	3743.464844	1846.213135
3742.793945	1571.626099	3742.793945	1592.721802	3742.793945	1596.237671	3742.793945	1691.168091	3742.793945	1754.455078
3742.12207	1631.093628	3742.12207	1462.359863	3742.12207	1666.24646	3742.12207	1733.036987	3742.12207	1726.006348
3741.451172	1743.258545	3741.451172	1599.158569	3741.451172	1718.656128	3741.451172	1613.217041	3741.451172	1711.626831
3740.779297	1700.766602	3740.779297	1630.486938	3740.779297	1648.056885	3740.779297	1655.084839	3740.779297	1851.867798
3740.107422	1612.617188	3740.107422	1647.750488	3740.107422	1623.157227	3740.107422	1742.610352	3740.107422	1837.470093
3739.435547	1615.830078	3739.435547	1693.108887	3739.435547	1591.241333	3739.435547	1640.418823	3739.435547	1749.311646
3738.763672	1534.753296	3738.763672	1604.993652	3738.763672	1643.625854	3738.763672	1685.770142	3738.763672	1710.35437
3738.091797	1594.161255	3738.091797	1608.206787	3738.091797	1555.536255	3738.091797	1783.775146	3738.091797	1734.616089
3737.419922	1632.48291	3737.419922	1635.993652	3737.419922	1565.779297	3737.419922	1632.48291	3737.419922	1685.143677
3736.74707	1554.958252	3736.74707	1442.63623	3736.74707	1663.770264	3736.74707	1558.468384	3736.74707	1790.132568
3736.074219	1579.235352	3736.074219	1642.404785	3736.074219	1793.309448	3736.074219	1610.820068	3736.074219	1740.668213
3735.402344	1712.274902	3735.402344	1536.836914	3735.402344	1670.1698	3735.402344	1578.942017	3735.402344	1817.53772
3734.729492	1683.89209	3734.729492	1585.665039	3734.729492	1659.335327	3734.729492	1561.108276	3734.729492	1715.465088
3734.056641	1609.922852	3734.056641	1641.48999	3734.056641	1630.967651	3734.056641	1574.848267	3734.056641	1767.758423
3733.383789	1658.719238	3733.383789	1444.804077	3733.383789	1599.103516	3733.383789	1567.542358	3733.383789	1813.018799
3732.709961	1535.695923	3732.709961	1609.325195	3732.709961	1612.831421	3732.709961	1651.399048	3732.709961	1756.58374
3732.037109	1651.092651	3732.037109	1633.565063	3732.037109	1587.99353	3732.037109	1647.587158	3732.037109	1616.037598
3731.364258	1594.708618	3731.364258	1507.08728	3731.364258	1577.184326	3731.364258	1678.825073	3731.364258	1794.485352
3730.69043	1717.059937	3730.69043	1597.916992	3730.69043	1569.883301	3730.69043	1671.505249	3730.69043	1762.614502
3730.016602	1720.244995	3730.016602	1520.542358	3730.016602	1671.19519	3730.016602	1681.705811	3730.016602	1769.294678
3729.342773	1695.40564	3729.342773	1600.827148	3729.342773	1607.833008	3729.342773	1712.920044	3729.342773	1653.370728
3728.668945	1681.082153	3728.668945	1618.041626	3728.668945	1586.52124	3728.668945	1618.041626	3728.668945	1779.145264
3727.995117	1610.738403	3727.995117	1495.185425	3727.995117	1621.243164	3727.995117	1652.75769	3727.995117	1666.764038
3727.321289	1526.41687	3727.321289	1529.917725	3727.321289	1662.954102	3727.321289	1620.942627	3727.321289	1676.957886
3726.646484	1617.141846	3726.646484	1564.637329	3726.646484	1592.639771	3726.646484	1543.635376	3726.646484	1701.149292
3725.972656	1588.844849	3725.972656	1518.851685	3725.972656	1637.840088	3725.972656	1662.337769	3725.972656	1672.83667
3725.297852	1732.009888	3725.297852	1560.55835	3725.297852	1581.55249	3725.297852	1553.560425	3725.297852	1693.520752
3724.623047	1654.724976	3724.623047	1675.71521	3724.623047	1696.705322	3724.623047	1651.226685	3724.623047	1805.154541
3723.948242	1703.386475	3723.948242	1605.450439	3723.948242	1626.436768	3723.948242	1580.966553	3723.948242	1601.952759
3723.273438	1636.626709	3723.273438	1545.703003	3723.273438	1559.691284	3723.273438	1584.170776	3723.273438	1727.550415
3722.598633	1695.762695	3722.598633	1601.359375	3722.598633	1580.380859	3722.598633	1625.834351	3722.598633	1706.251953
3721.923828	1712.92749	3721.923828	1520.660156	3721.923828	1615.046021	3721.923828	1611.550171	3721.923828	1765.364136
3721.248047	1583.290771	3721.248047	1660.183594	3721.248047	1614.746948	3721.248047	1625.2323	3721.248047	1702.125
3720.573242	1628.425903	3720.573242	1555.04187	3720.573242	1600.470093	3720.573242	1691.326538	3720.573242	1691.326538
3719.897461	1547.766357	3719.897461	1624.630615	3719.897461	1635.112183	3719.897461	1516.321899	3719.897461	1656.075073
3719.22168	1666.248169	3719.22168	1526.520874	3719.22168	1659.261841	3719.22168	1805.975464	3719.22168	1722.139038
3718.545898	1700.865112	3718.545898	1589.104004	3718.545898	1624.029419	3718.545898	1627.521851	3718.545898	1777.700928
3717.870117	1658.647827	3717.870117	1505.004639	3717.870117	1613.253174	3717.870117	1571.350464	3717.870117	1763.404419
