3720.573242	1921.961914	3720.573242	1743.743652	3720.573242	1642.403809	3720.573242	1883.522705	3720.573242	1806.644165	3720.573242	1478.163452	3720.573242	1649.392822
3719.897461	1823.778931	3719.897461	1764.383789	3719.897461	1589.692383	3719.897461	1834.260376	3719.897461	1900.643188	3719.897461	1582.704712	3719.897461	1764.383789
3719.22168	1764.057251	3719.22168	1882.825439	3719.22168	1599.877686	3719.22168	1826.93457	3719.22168	1854.880005	3719.22168	1589.398193	3719.22168	1669.741333
3718.545898	1871.99939	3718.545898	1844.059204	3718.545898	1582.118896	3718.545898	1994.238159	3718.545898	1795.163696	3718.545898	1575.133911	3718.545898	1707.85022
3717.870117	1738.961182	3717.870117	1749.43689	3717.870117	1630.712646	3717.870117	1924.031372	3717.870117	1766.896362	3717.870117	1553.891113	3717.870117	1718.009888
3717.194336	1766.569458	3717.194336	1836.394409	3717.194336	1588.515991	3717.194336	1965.570435	3717.194336	1815.446899	3717.194336	1651.358398	3717.194336	1661.832153
3716.518555	1766.242676	3716.518555	1818.601685	3716.518555	1574.259766	3716.518555	1947.753784	3716.518555	1832.564087	3716.518555	1623.128174	3716.518555	1717.374268
3715.841797	1825.245239	3715.841797	1867.124634	3715.841797	1619.338013	3715.841797	1874.104492	3715.841797	1828.735107	3715.841797	1549.53894	3715.841797	1741.486328
3715.166016	1685.335327	3715.166016	1950.522705	3715.166016	1653.931519	3715.166016	1814.439697	3715.166016	1765.589355	3715.166016	1552.741699	3715.166016	1758.61084
3714.489258	1848.990845	3714.489258	1880.388794	3714.489258	1618.739136	3714.489258	1866.434082	3714.489258	1775.728882	3714.489258	1524.545288	3714.489258	1824.57019
3713.8125	1733.544312	3713.8125	1750.984497	3713.8125	1677.736084	3713.8125	1897.481201	3713.8125	1810.280762	3713.8125	1475.431152	3713.8125	1803.304688
3713.135742	1712.299683	3713.135742	1778.559692	3713.135742	1618.140625	3713.135742	1966.877808	3713.135742	1736.711304	3713.135742	1499.569946	3713.135742	1736.711304
3712.458984	1708.496338	3712.458984	1743.363647	3712.458984	1610.868042	3712.458984	1872.372559	3712.458984	1834.018555	3712.458984	1572.514038	3712.458984	1708.496338
3711.782227	1750.01355	3711.782227	1885.970825	3711.782227	1676.805908	3711.782227	1878.998657	3711.782227	1931.289917	3711.782227	1645.431152	3711.782227	1746.527466
3711.105469	1711.350342	3711.105469	1819.398926	3711.105469	1655.583374	3711.105469	1997.156372	3711.105469	1850.767944	3711.105469	1505.709473	3711.105469	1795.000854
3710.427734	1738.912476	3710.427734	1829.51709	3710.427734	1634.368652	3710.427734	1909.667358	3710.427734	1836.486694	3710.427734	1467.098511	3710.427734	1724.973267
3709.750977	1724.654541	3709.750977	1829.179077	3709.750977	1648.003296	3709.750977	1898.862183	3709.750977	1874.473022	3709.750977	1522.573853	3709.750977	1776.91687
3709.073242	1776.588623	3709.073242	1727.819458	3709.073242	1623.314209	3709.073242	1905.478271	3709.073242	1828.841187	3709.073242	1508.358521	3709.073242	1794.006104
3708.395508	1758.846069	3708.395508	1919.057739	3708.395508	1640.428711	3708.395508	1800.640381	3708.395508	1769.294678	3708.395508	1591.668579	3708.395508	1664.808716
3707.717773	1887.363403	3707.717773	1814.236694	3707.717773	1584.410156	3707.717773	1869.952271	3707.717773	1748.074585	3707.717773	1521.730225	3707.717773	1629.679077
3707.040039	1848.717407	3707.040039	1876.570068	3707.040039	1622.414917	3707.040039	1918.348999	3707.040039	1984.498901	3707.040039	1605.00708	3707.040039	1685.083252
3706.362305	1841.414185	3706.362305	1830.971313	3706.362305	1663.886475	3706.362305	1810.085815	3706.362305	1848.376099	3706.362305	1549.015747	3706.362305	1649.962769
3705.683594	1841.074219	3705.683594	1844.554443	3705.683594	1583.532593	3705.683594	1914.160278	3705.683594	1841.074219	3705.683594	1576.572021	3705.683594	1708.82312
3705.005859	1805.937744	3705.005859	1837.254639	3705.005859	1638.914673	3705.005859	1892.928955	3705.005859	1837.254639	3705.005859	1607.597778	3705.005859	1711.987183
3704.327148	1697.755127	3704.327148	1805.60437	3704.327148	1680.360107	3704.327148	1864.747437	3704.327148	1850.831421	3704.327148	1659.486084	3704.327148	1652.528076
3703.648438	1707.876831	3703.648438	1826.141235	3703.648438	1652.223022	3703.648438	1853.96814	3703.648438	1784.400879	3703.648438	1641.787964	3703.648438	1676.571655
3702.969727	1745.81665	3702.969727	1867.536865	3702.969727	1697.12854	3702.969727	1742.338867	3702.969727	1937.091309	3702.969727	1617.140869	3702.969727	1631.051758
3702.291016	1947.165039	3702.291016	1797.650635	3702.291016	1675.952759	3702.291016	1870.669312	3702.291016	1811.55896	3702.291016	1675.952759	3702.291016	1801.127686
3701.612305	1842.512573	3701.612305	1727.790161	3701.612305	1550.491699	3701.612305	1866.847656	3701.612305	1793.842407	3701.612305	1574.826782	3701.612305	1912.041382
3700.933594	1803.938843	3700.933594	1835.221069	3700.933594	1654.479614	3700.933594	1956.873901	3700.933594	1692.713379	3700.933594	1633.624756	3700.933594	1717.043945
3700.254883	1772.32959	3700.254883	1911.335815	3700.254883	1688.925903	3700.254883	1820.981812	3700.254883	1734.102905	3700.254883	1560.345093	3700.254883	1720.202271
3699.575195	1792.849731	3699.575195	1754.630127	3699.575195	1688.614258	3699.575195	1883.187134	3699.575195	1820.645874	3699.575195	1521.837646	3699.575195	1702.512329
3698.895508	1924.526245	3698.895508	1757.780273	3698.895508	1625.773071	3698.895508	1900.209106	3698.895508	1802.940674	3698.895508	1618.825317	3698.895508	1729.989258
3698.216797	1837.340454	3698.216797	1865.126343	3698.216797	1660.205566	3698.216797	1934.590942	3698.216797	1733.143433	3698.216797	1569.901489	3698.216797	1705.357544
3697.537109	1757.131958	3697.537109	1871.727539	3697.537109	1635.591187	3697.537109	1906.453491	3697.537109	1916.871216	3697.537109	1489.74231	3697.537109	1705.043091
3696.857422	1788.055542	3696.857422	1805.415283	3696.857422	1628.345703	3696.857422	1885.270142	3696.857422	1902.629883	3696.857422	1649.177368	3696.857422	1725.560425
3696.176758	1832.852905	3696.176758	1777.31189	3696.176758	1603.746216	3696.176758	1902.279053	3696.176758	1787.72583	3696.176758	1530.848755	3696.176758	1930.049561
3695.49707	1738.806763	3695.49707	1797.808228	3695.49707	1707.570679	3695.49707	1877.633667	3695.49707	1780.454834	3695.49707	1492.389038	3695.49707	1835.985596
3694.817383	1870.347412	3694.817383	1870.347412	3694.817383	1776.656616	3694.817383	1891.167603	3694.817383	1839.117188	3694.817383	1571.924683	3694.817383	1672.555542
3694.136719	1720.818726	3694.136719	1748.573853	3694.136719	1675.716675	3694.136719	1856.125122	3694.136719	1786.737183	3694.136719	1658.369751	3694.136719	1762.451538
3693.456055	1828.032959	3693.456055	1848.845459	3693.456055	1789.876587	3693.456055	1987.595581	3693.456055	1845.376709	3693.456055	1543.595215	3693.456055	1696.220337
3692.776367	1820.759766	3692.776367	1883.185791	3692.776367	1713.248169	3692.776367	2021.9104	3692.776367	1921.335083	3692.776367	1619.609131	3692.776367	1824.227905
3692.095703	1747.607178	3692.095703	1872.436279	3692.095703	1723.334961	3692.095703	1882.838745	3692.095703	1855.098999	3692.095703	1511.81897	3692.095703	1841.229004
3691.415039	1837.422852	3691.415039	1830.489258	3691.415039	1695.282593	3691.415039	1875.558105	3691.415039	1875.558105	3691.415039	1584.343872	3691.415039	1795.820923
3690.733398	1771.226562	3690.733398	1937.604004	3690.733398	1736.564575	3690.733398	1951.468872	3690.733398	1826.685791	3690.733398	1590.984375	3690.733398	1722.699829
3690.052734	1885.263672	3690.052734	1770.900269	3690.052734	1732.779053	3690.052734	1840.211426	3690.052734	1874.866943	3690.052734	1649.605713	3690.052734	1857.539185
3689.37207	1794.828369	3689.37207	1836.407471	3689.37207	1735.924805	3689.37207	1871.056641	3689.37207	1881.451416	3689.37207	1597.328003	3689.37207	1767.109009
3688.69043	1694.033569	3688.69043	1791.033447	3688.69043	1673.247925	3688.69043	2026.604614	3688.69043	1825.67627	3688.69043	1621.283691	3688.69043	1732.140625
3688.008789	1776.848999	3688.008789	1825.339966	3688.008789	1596.739502	3688.008789	1911.93103	3688.008789	1908.467407	3688.008789	1517.075684	3688.008789	1780.312622
3687.327148	1932.356934	3687.327148	1918.504883	3687.327148	1582.593384	3687.327148	1842.318726	3687.327148	1852.707764	3687.327148	1638.001465	3687.327148	1793.83667
3686.645508	1793.506348	3686.645508	1783.119263	3686.645508	1706.947144	3686.645508	1942.388062	3686.645508	1852.366577	3686.645508	1661.936401	3686.645508	1661.936401
3685.963867	1755.096924	3685.963867	1924.72168	3685.963867	1509.314209	3685.963867	1855.487183	3685.963867	1820.869873	3685.963867	1585.472168	3685.963867	1710.094482
3685.282227	1796.306885	3685.282227	1872.450928	3685.282227	1633.635498	3685.282227	2017.816772	3685.282227	1889.756348	3685.282227	1599.024658	3685.282227	1813.612305
3684.600586	1799.436523	3684.600586	1816.73877	3684.600586	1730.227417	3684.600586	1934.394287	3684.600586	1968.998779	3684.600586	1588.348755	3684.600586	1695.622925
3683.917969	1816.404297	3683.917969	1878.68103	3683.917969	1629.574097	3683.917969	1937.497925	3683.917969	1871.761353	3683.917969	1577.67688	3683.917969	1764.50708
3683.236328	1843.743286	3683.236328	1909.467773	3683.236328	1708.835327	3683.236328	1950.977905	3683.236328	1798.773926	3683.236328	1584.30481	3683.236328	1729.590332
3682.553711	1877.989258	3682.553711	1850.320923	3682.553711	1743.106079	3682.553711	2033.623779	3682.553711	1805.359863	3682.553711	1584.013062	3682.553711	1808.818481
3681.871094	1801.56958	3681.871094	1908.764771	3681.871094	1656.337524	3681.871094	1995.212402	3681.871094	1874.185669	3681.871094	1663.253296	3681.871094	1684.000732
3681.188477	1891.127075	3681.188477	1922.242432	3681.188477	1597.259033	3681.188477	1991.387939	3681.188477	1866.926147	3681.188477	1569.60083	3681.188477	1763.208008
3680.505859	1890.778931	3680.505859	1773.253418	3680.505859	1600.421631	3680.505859	1935.71521	3680.505859	1873.495728	3680.505859	1596.965088	3680.505859	1856.212646
3679.823242	1911.16687	3679.823242	1883.518921	3679.823242	1876.606934	3679.823242	2045.950806	3679.823242	1907.710938	3679.823242	1651.967041	3679.823242	1810.942993
3679.139648	1803.698975	3679.139648	1865.895508	3679.139648	1617.109375	3679.139648	1969.556274	3679.139648	1883.172241	3679.139648	1624.020142	3679.139648	1675.850586
3678.457031	1882.825684	3678.457031	1945.010742	3678.457031	1699.72522	3678.457031	2014.105347	3678.457031	1896.644653	3678.457031	1592.628784	3678.457031	1755.000854
3677.773438	1761.58606	3677.773438	1920.474243	3677.773438	1682.141968	3677.773438	1982.647827	3677.773438	1858.300659	3677.773438	1585.42749	3677.773438	1809.943359
3677.089844	1778.529175	3677.089844	1868.31897	3677.089844	1847.598267	3677.089844	1999.550293	3677.089844	1892.493164	3677.089844	1592.042603	3677.089844	1771.622314
3676.40625	1774.749146	3676.40625	1850.711182	3676.40625	1653.900391	3676.40625	2068.23877	3676.40625	1909.409058	3676.40625	1574.485596	3676.40625	1674.61731
3675.722656	1784.779175	3675.722656	1843.466309	3675.722656	1639.787354	3675.722656	2022.979858	3675.722656	1978.10144	3675.722656	1446.465088	3675.722656	1750.257324
3675.039062	1856.93335	3675.039062	1839.675537	3675.039062	1739.580688	3675.039062	1898.351929	3675.039062	1950.125122	3675.039062	1577.357788	3675.039062	1749.935303
3674.355469	1846.238892	3674.355469	1746.162476	3674.355469	1701.300537	3674.355469	2036.039185	3674.355469	1870.395386	3674.355469	1570.165771	3674.355469	1766.86792
3673.671875	1890.75293	3673.671875	1811.396484	3673.671875	1787.244507	3673.671875	1973.55957	3673.671875	1925.255737	3673.671875	1580.227783	3673.671875	1856.250122
3672.987305	1845.559692	3672.987305	1904.203735	3672.987305	1642.030762	3672.987305	2045.63916	3672.987305	2035.290161	3672.987305	1597.185303	3672.987305	1876.606567
3672.302734	1917.649536	3672.302734	1890.057373	3672.302734	1690.014771	3672.302734	2062.507812	3672.302734	1807.281128	3672.302734	1648.626709	3672.302734	1852.118286
3671.619141	1969.022339	3671.619141	1848.329224	3671.619141	1706.945801	3671.619141	1924.193481	3671.619141	1910.400024	3671.619141	1551.768921	3671.619141	1717.291016
3670.93457	1868.675781	3670.93457	1896.25769	3670.93457	1661.811279	3670.93457	1913.496338	3670.93457	1785.929932	3670.93457	1661.811279	3670.93457	1744.557007
3670.25	1851.096558	3670.25	1899.356079	3670.25	1623.587524	3670.25	2075.158447	3670.25	1885.567627	3670.25	1758.024658	3670.25	1895.908936
3669.564453	1799.05896	3669.564453	1857.649048	3669.564453	1719.790161	3669.564453	1964.489746	3669.564453	1902.453247	3669.564453	1592.27063	3669.564453	1836.970215
