3369.726562	2561.736084
3368.985352	2535.759277
3368.244141	2579.862549
3367.503906	2630.317627
3366.761719	2502.460693
3366.020508	2403.30127
3365.279297	2466.490723
3364.537109	2631.478516
3363.795898	2618.247314
3363.053711	2506.418213
3362.311523	2715.824219
3361.569336	2613.557617
3360.827148	2648.022705
3360.084961	2555.343018
3359.341797	2538.962891
3358.598633	2656.025635
3357.856445	2468.103516
3357.113281	2556.552002
3356.370117	2533.833008
3355.625977	2590.488037
3354.882812	2542.37915
3354.138672	2516.501953
3353.395508	2560.436035
3352.651367	2502.843506
3351.907227	2502.361084
3351.163086	2495.536865
3350.417969	2577.484375
3349.673828	2478.72583
3348.929688	2554.306396
3348.18457	2509.45459
3347.439453	2540.64917
3346.694336	2457.80957
3345.949219	2666.335205
3345.204102	2593.001221
3344.458008	2573.507812
3343.711914	2573.010742
3342.966797	2585.170654
3342.220703	2565.689697
3341.474609	2426.021729
3340.728516	2536.236572
3339.981445	2532.584717
3339.235352	2563.706787
3338.488281	2471.554932
3337.741211	2452.117188
3336.995117	2508.510986
3336.24707	2561.723877
3335.5	2551.753906
3334.75293	2406.015137
3334.004883	2560.237061
3333.257812	2430.333984
3332.509766	2511.910645
3331.761719	2599.765869
3331.013672	2640.27002
3330.265625	2541.989746
3329.516602	2538.343994
3328.768555	2399.137207
3328.019531	2650.832275
3327.270508	2413.964355
3326.521484	2574.186035
3325.772461	2564.236328
3325.023438	2500.747803
3324.273438	2449.879639
3323.524414	2632.007812
3322.774414	2562.24707
3322.024414	2577.485352
3321.274414	2545.52002
3320.524414	2589.068359
3319.773438	2604.291992
3319.023438	2531.458984
3318.272461	2512.103027
3317.521484	2574.483887
3316.771484	2507.984131
3316.019531	2435.225586
3315.268555	2494.442871
3314.517578	2456.265869
3313.765625	2392.980469
3313.014648	2568.343018
3312.262695	2542.72998
3311.510742	2567.343994
3310.758789	2457.016113
3310.005859	2469.087402
3309.253906	2521.931396
3308.500977	2374.042725
3307.749023	2502.136475
3306.996094	2517.32373
3306.243164	2535.639404
3305.490234	2541.412842
3304.736328	2453.191895
3303.983398	2537.290283
3303.229492	2430.312988
3302.475586	2451.758057
3301.72168	2495.108887
3300.967773	2478.972168
3300.213867	2419.030273
3299.459961	2481.134277
3298.705078	2477.522217
3297.950195	2308.149902
3297.196289	2479.682373
3296.441406	2504.209473
3295.685547	2366.187988
3294.930664	2378.226562
3294.175781	2505.867676
3293.419922	2589.724121
3292.664062	2448.669678
3291.908203	2391.98291
3291.152344	2547.619629
3290.396484	2531.514404
3289.640625	2368.734863
3288.883789	2440.037842
3288.12793	2402.125
3287.371094	2476.512207
3286.614258	2507.212158
3285.857422	2388.244873
3285.100586	2453.239014
3284.342773	2496.391357
3283.585938	2452.279053
3282.828125	2429.991455
3282.070312	2457.548828
3281.3125	2419.697998
3280.554688	2381.861572
3279.796875	2546.380859
3279.038086	2418.276611
3278.279297	2473.813965
3277.521484	2467.107178
3276.762695	2432.408203
3276.003906	2472.360107
3275.244141	2478.093994
3274.485352	2502.477539
3273.725586	2430.501709
3272.966797	2604.042236
3272.207031	2497.898926
3271.447266	2553.321289
3270.6875	2403.750488
3269.926758	2434.329102
3269.166992	2306.570801
3268.40625	2451.996338
3267.646484	2470.134277
3266.885742	2416.905518
3266.125	2500.184082
3265.363281	2353.929443
3264.602539	2545.713379
3263.841797	2349.904541
3263.080078	2563.310547
3262.318359	2528.71875
3261.556641	2512.730225
3260.794922	2521.529541
3260.033203	2462.188965
3259.270508	2405.968262
3258.508789	2405.495117
3257.746094	2417.40332
3256.983398	2382.886475
3256.220703	2484.521484
3255.458008	2289.145752
3254.694336	2393.851807
3253.931641	2541.807373
3253.167969	2439.283691
3252.404297	2367.710449
3251.640625	2531.0354
3250.876953	2511.998291
3250.113281	2576.376465
3249.348633	2470.857422
3248.584961	2470.37085
3247.820312	2429.748535
3247.055664	2472.484131
3246.291016	2484.341553
3245.526367	2351.174072
3244.760742	2366.135254
3243.996094	2544.558838
3243.230469	2491.634277
3242.464844	2444.896484
3241.699219	2453.661621
3240.933594	2499.406006
3240.167969	2498.912842
3239.402344	2415.241943
3238.635742	2368.564453
3237.869141	2472.79834
3237.102539	2466.152588
3236.335938	2437.96167
3235.569336	2483.644531
3234.802734	2372.381592
3234.035156	2411.906494
3233.267578	2463.71875
3232.500977	2481.683105
3231.732422	2388.955322
3230.964844	2499.146484
3230.197266	2308.103516
3229.429688	2470.50415
3228.661133	2448.510498
3227.892578	2487.956787
3227.124023	2278.640625
3226.355469	2419.425537
3225.586914	2379.040771
3224.817383	2485.989502
3224.048828	2488.566162
3223.279297	2497.277588
3222.509766	2533.591064
3221.740234	2465.622559
3220.970703	2413.01123
3220.201172	2366.55127
3219.430664	2326.239502
3218.661133	2347.22876
3217.890625	2453.992188
3217.120117	2398.371338
3216.349609	2511.207031
3215.578125	2455.596436
3214.807617	2488.783447
3214.036133	2353.622803
3213.265625	2451.077148
3212.494141	2478.126221
3211.722656	2453.164795
3210.951172	2461.853027
3210.178711	2332.946045
3209.407227	2454.763184
3208.634766	2390.092529
3207.862305	2352.949219
3207.089844	2401.365234
3206.317383	2437.543701
3205.544922	2354.603271
3204.771484	2430.470215
3203.999023	2371.985596
3203.225586	2539.382812
3202.452148	2441.229736
3201.678711	2480.407471
3200.904297	2321.298096
3200.130859	2406.229492
3199.356445	2478.930664
3198.583008	2408.322754
3197.808594	2349.934326
3197.03418	2550.589355
3196.259766	2531.802734
3195.484375	2439.916992
3194.709961	2384.61377
3193.93457	2329.332031
3193.15918	2474.994385
3192.383789	2444.065918
3191.608398	2327.943848
3190.833008	2266.63208
3190.056641	2296.600098
3189.28125	2329.597168
3188.504883	2307.849609
3187.728516	2319.550781
3186.952148	2388.996582
3186.175781	2452.336914
3185.398438	2415.390625
3184.62207	2414.910156
3183.844727	2484.28125
3183.067383	2410.913086
3182.290039	2316.323242
3181.512695	2264.263916
3180.734375	2324.505371
3179.957031	2430.232666
3179.178711	2390.314697
3178.400391	2408.035889
3177.62207	2164.981445
3176.84375	2300.97168
3176.06543	2421.752686
3175.286133	2272.782227
3174.507812	2448.056396
3173.728516	2432.422852
3172.949219	2319.881592
3172.169922	2322.44751
3171.390625	2237.21875
3170.610352	2297.308105
3169.831055	2339.216553
3169.050781	2350.852783
3168.270508	2432.057861
3167.490234	2238.015137
3166.709961	2295.020264
3165.928711	2339.909912
3165.148438	2345.488525
3164.367188	2357.108643
3163.585938	2341.531982
3162.804688	2374.293213
3162.023438	2388.92041
3161.242188	2261.624023
3160.459961	2300.418945
3159.678711	2345.235107
3158.896484	2293.466064
3158.114258	2341.282471
3157.332031	2343.832031
3156.548828	2382.571289
3155.766602	2243.391602
3154.983398	2306.25293
3154.201172	2260.581055
3153.417969	2181.778809
3152.633789	2250.640137
3151.850586	2412.855469
3151.067383	2219.625
3150.283203	2354.681396
3149.499023	2306.043457
3148.71582	2203.246338
3147.931641	2184.750732
3147.146484	2292.627686
3146.362305	2222.983643
3145.577148	2291.712158
3144.792969	2288.247803
3144.007812	2308.834717
3143.222656	2266.293945
3142.4375	2340.96875
3141.651367	2253.37085
3140.866211	2331.021973
3140.080078	2255.473877
3139.293945	2104.888672
3138.507812	2209.541504
3137.72168	2317.153809
3136.935547	2157.643311
3136.148438	2112.207764
3135.362305	2306.766113
3134.575195	2249.322266
3133.788086	2230.881836
3133.000977	2281.400146
3132.213867	2259.963135
3131.425781	2175.60376
3130.638672	2286.024658
3129.850586	2291.558594
3129.0625	2297.090332
3128.274414	2254.710938
3127.486328	2161.455322
3126.697266	2229.864746
3125.90918	2166.576172
3125.120117	2312.746582
3124.331055	2300.318848
3123.541992	2275.933105
3122.75293	2305.37915
3121.962891	2173.379395
3121.173828	2181.911621
3120.383789	2259.171631
3119.59375	2201.952881
3118.803711	2276.190674
3118.013672	2302.614258
3117.223633	2182.716309
3116.432617	2224.074463
3115.642578	2244.522705
3114.851562	2235.121338
3114.060547	2183.954102
3113.269531	2210.36377
3112.477539	2206.939209
3111.686523	2269.114502
3110.894531	2068.922852
3110.102539	2146.003662
3109.310547	2276.692627
3108.518555	2204.732178
3107.726562	2192.375977
3106.93457	2191.9375
3106.141602	2242.117676
3105.348633	2220.830078
3104.555664	2169.787109
3103.762695	2145.546631
3102.969727	2198.670898
3102.175781	2156.586426
3101.382812	2144.258789
3100.588867	2265.739502
3099.794922	2247.449219
3099.000977	2211.332764
3098.207031	2181.174072
3097.413086	2130.22998
3096.618164	2144.655762
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
3020.411133	2145.10083
3019.601562	2130.103271
3018.791992	2193.772705
3017.981445	2202.073486
3017.170898	2166.687744
3016.360352	2099.28833
3015.549805	2113.425049
3014.739258	2142.108398
3013.927734	2144.591309
3013.116211	2144.163818
3012.305664	2184.45874
3011.494141	2221.829346
3010.681641	2145.789551
3009.870117	2151.176025
3009.058594	2217.594971
3008.246094	2254.929199
3007.433594	2152.796143
3006.621094	2134.939209
3005.808594	2204.212402
3004.996094	2247.326416
3004.182617	2159.790527
3003.370117	2237.724365
3002.556641	2141.52002
3001.743164	2178.80957
