3750.169922	1729.54541	3750.169922	1704.887939	3750.169922	1736.590332	3750.169922	2236.784668	3750.169922	1782.382812
3749.5	1817.607788	3749.5	1718.977905	3749.5	1687.275391	3749.5	2222.694824	3749.5	1782.382812
3748.830078	1775.006958	3748.830078	1813.747192	3748.830078	1725.701294	3748.830078	2268.064453	3748.830078	1704.57019
3748.160156	1774.67627	3748.160156	1813.409302	3748.160156	1704.252563	3748.160156	2218.345215	3748.160156	1760.591553
3747.489258	1763.784058	3747.489258	1802.509888	3747.489258	1686.33252	3747.489258	2207.370605	3747.489258	1760.26355
3746.819336	1826.813232	3746.819336	1731.776733	3746.819336	1847.932495	3746.819336	2199.919678	3746.819336	1710.657471
3746.148438	1756.088745	3746.148438	1706.819702	3746.148438	1756.088745	3746.148438	2259.33667	3746.148438	1632.916138
3745.477539	1808.540161	3745.477539	1752.243164	3745.477539	1738.168945	3745.477539	2346.879883	3745.477539	1724.094727
3744.806641	1720.255859	3744.806641	1875.043701	3744.806641	1692.112671	3744.806641	2219.798584	3744.806641	1663.96936
3744.135742	1712.901123	3744.135742	1751.590942	3744.135742	1723.452881	3744.135742	2402.282471	3744.135742	1741.039185
3743.464844	1680.933105	3743.464844	1818.080322	3743.464844	1765.331421	3743.464844	2524.91626	3743.464844	1754.781616
3742.793945	1648.976807	3742.793945	1775.550781	3742.793945	1712.263794	3742.793945	2257.234863	3742.793945	1736.875366
3742.12207	1754.128662	3742.12207	1726.006348	3742.12207	1789.281616	3742.12207	2295.483154	3742.12207	1764.674561
3741.451172	1694.053711	3741.451172	1774.890259	3741.451172	1904.931763	3741.451172	2228.278076	3741.451172	1774.890259
3740.779297	1778.074219	3740.779297	1781.588135	3740.779297	1764.018188	3740.779297	2315.713135	3740.779297	1619.945068
3740.107422	1855.036743	3740.107422	1781.256836	3740.107422	1812.876831	3740.107422	2290.689453	3740.107422	1658.290405
3739.435547	1710.672241	3739.435547	1728.235596	3739.435547	1798.489136	3739.435547	2311.3396	3739.435547	1696.621582
3738.763672	1752.498535	3738.763672	1875.419312	3738.763672	1766.546631	3738.763672	2177.453125	3738.763672	1664.697998
3738.091797	1703.013672	3738.091797	1762.707031	3738.091797	1773.241089	3738.091797	2271.855469	3738.091797	1797.820679
3737.419922	1611.418701	3737.419922	1765.890137	3737.419922	1783.443726	3737.419922	2169.622559	3737.419922	1632.48291
3736.74707	1667.280273	3736.74707	1797.15271	3736.74707	1804.172852	3736.74707	2225.380371	3736.74707	1709.401123
3736.074219	1765.234131	3736.074219	1810.856445	3736.074219	1775.762329	3736.074219	2242.51416	3736.074219	1614.329468
3735.402344	1842.098999	3735.402344	1691.22229	3735.402344	1814.028931	3735.402344	2308.76416	3735.402344	1729.818726
3734.729492	1764.578613	3734.729492	1680.384033	3734.729492	1761.070435	3734.729492	2304.827393	3734.729492	1799.659668
3734.056641	1676.564575	3734.056641	1753.728638	3734.056641	1883.504517	3734.056641	2293.876953	3734.056641	1680.072021
3733.383789	1732.362183	3733.383789	1707.814575	3733.383789	1739.375854	3733.383789	2237.342285	3733.383789	1662.226074
3732.709961	1644.386841	3732.709961	1732.040649	3732.709961	1760.089966	3732.709961	2363.148682	3732.709961	1668.929932
3732.037109	1766.774292	3732.037109	1721.202759	3732.037109	1714.191772	3732.037109	2254.039307	3732.037109	1619.543091
3731.364258	1727.893066	3731.364258	1692.844482	3731.364258	1724.388184	3731.364258	2264.135742	3731.364258	1843.553223
3730.69043	1801.160767	3730.69043	1818.681763	3730.69043	1717.059937	3730.69043	2281.236816	3730.69043	1727.57251
3730.016602	1748.273438	3730.016602	1755.280518	3730.016602	1776.301758	3730.016602	2375.409424	3730.016602	1800.82666
3729.342773	1607.833008	3729.342773	1832.018799	3729.342773	1740.943359	3729.342773	2220.841309	3729.342773	1660.376587
3728.668945	1786.14978	3728.668945	1653.064087	3728.668945	1709.10022	3728.668945	2206.42041	3728.668945	1740.620483
3727.995117	1733.294556	3727.995117	1680.770508	3727.995117	1750.802612	3727.995117	2244.528809	3727.995117	1698.278564
3727.321289	1687.460815	3727.321289	1757.47998	3727.321289	1757.47998	3727.321289	2261.617676	3727.321289	1746.977051
